0;5;2;13;7;19;3;0;
0;29111.6;154969.5;222520.2;259212.1;276832.5;337505.0;
0;1;11;6;18;0;
0;83244.0;100880.5;118252.4;157399.9;
0;12;17;8;14;10;16;4;9;15;0;
0;34800.5;92719.9;108092.6;127053.5;219136.4;248388.7;281994.3;305773.3;345320.5;
0;4;1;6;13;15;0;
0;33605.6;116849.6;134221.5;201772.2;241319.4;
0;17;18;19;3;12;5;10;9;16;0;
0;57919.4;97066.9;114687.3;175359.8;210160.3;239271.9;331354.8;355133.8;384386.1;
0;2;11;8;14;7;0;
0;125857.9;143494.4;158867.1;177828.0;214519.9;
0;3;4;19;8;18;17;11;7;1;14;12;0;
0;60672.5;94278.1;111898.5;127271.2;166418.7;224338.1;241974.6;278666.5;361910.5;380871.4;415671.9;
0;5;13;0;
0;29111.6;96662.3;
0;6;15;10;9;16;2;0;
0;17371.9;56919.1;149002.0;172781.0;202033.3;327891.2;
0;6;5;7;17;12;11;0;
0;17371.9;46483.5;83175.4;141094.8;175895.3;193531.8;
0;18;19;9;16;10;14;4;3;0;
0;39147.5;56767.9;80546.9;109799.2;201882.1;220843.0;254448.6;315121.1;
0;1;13;15;8;2;0;
0;83244.0;150794.7;190341.9;205714.6;331572.5;
0;1;6;19;17;5;2;3;0;
0;83244.0;100615.9;118236.3;176155.7;205267.3;331125.2;391797.7;
0;8;13;11;12;10;7;0;
0;15372.7;82923.4;100559.9;135360.4;227443.3;264135.2;
0;18;4;15;14;16;9;0;
0;39147.5;72753.1;112300.3;131261.2;160513.5;184292.5;
